`artistID`|`genre`|`genreNo`
`64M6ah0SkkRsnPGtGiRAbb`|`dance pop`|0
`64M6ah0SkkRsnPGtGiRAbb`|`electropop`|1
`64M6ah0SkkRsnPGtGiRAbb`|`pop`|2
`64M6ah0SkkRsnPGtGiRAbb`|`post-teen pop`|3
`66CXWjxzNUsdJxJ2JdwvnR`|`dance pop`|0
`66CXWjxzNUsdJxJ2JdwvnR`|`pop`|1
`66CXWjxzNUsdJxJ2JdwvnR`|`post-teen pop`|2
`6wKxOKEA3K6R2UZ3COLXEY`|`edm`|0
`6wKxOKEA3K6R2UZ3COLXEY`|`electropop`|1
`6wKxOKEA3K6R2UZ3COLXEY`|`indie electropop`|2
`6wKxOKEA3K6R2UZ3COLXEY`|`indie poptimism`|3
`6wKxOKEA3K6R2UZ3COLXEY`|`indietronica`|4
`6wKxOKEA3K6R2UZ3COLXEY`|`la pop`|5
`6wKxOKEA3K6R2UZ3COLXEY`|`pop`|6
`6wKxOKEA3K6R2UZ3COLXEY`|`vapor soul`|7
`6wKxOKEA3K6R2UZ3COLXEY`|`vapor twitch`|8
`70kkdajctXSbqSMJbQO424`|`contemporary country`|0
`70kkdajctXSbqSMJbQO424`|`country dawn`|1
`70kkdajctXSbqSMJbQO424`|`pop`|2
`70kkdajctXSbqSMJbQO424`|`texas country`|3
`0ONHkAv9pCAFxb0zJwDNTy`|`gangster rap`|0
`0ONHkAv9pCAFxb0zJwDNTy`|`hip hop`|1
`0ONHkAv9pCAFxb0zJwDNTy`|`pop rap`|2
`0ONHkAv9pCAFxb0zJwDNTy`|`rap`|3
`0ONHkAv9pCAFxb0zJwDNTy`|`southern hip hop`|4
`0ONHkAv9pCAFxb0zJwDNTy`|`trap`|5
`0ONHkAv9pCAFxb0zJwDNTy`|`underground hip hop`|6
`4yvcSjfu4PC0CYQyLy4wSq`|`gauze pop`|0
`4yvcSjfu4PC0CYQyLy4wSq`|`modern rock`|1
`4yvcSjfu4PC0CYQyLy4wSq`|`shiver pop`|2
`360IAlyVv4PCEVjgyMZrxK`|`dance pop`|0
`360IAlyVv4PCEVjgyMZrxK`|`pop`|1
`360IAlyVv4PCEVjgyMZrxK`|`pop rap`|2
`360IAlyVv4PCEVjgyMZrxK`|`r&b`|3
`360IAlyVv4PCEVjgyMZrxK`|`urban contemporary`|4
`5WUlDfRSoLAfcVSX1WnrxN`|`australian dance`|0
`5WUlDfRSoLAfcVSX1WnrxN`|`australian pop`|1
`5WUlDfRSoLAfcVSX1WnrxN`|`dance pop`|2
`5WUlDfRSoLAfcVSX1WnrxN`|`pop`|3
`2feDdbD5araYcm6JhFHHw7`|`pop`|0
`2feDdbD5araYcm6JhFHHw7`|`post-teen pop`|1
`6IZ4ctovY9dl7bgHClAvKJ`|`pop`|0
`5gCRApTajqwbnHHPbr2Fpi`|`crunk`|0
`5gCRApTajqwbnHHPbr2Fpi`|`dirty south rap`|1
`5gCRApTajqwbnHHPbr2Fpi`|`gangster rap`|2
`5gCRApTajqwbnHHPbr2Fpi`|`hip hop`|3
`5gCRApTajqwbnHHPbr2Fpi`|`memphis hip hop`|4
`5gCRApTajqwbnHHPbr2Fpi`|`pop rap`|5
`5gCRApTajqwbnHHPbr2Fpi`|`rap`|6
`5gCRApTajqwbnHHPbr2Fpi`|`southern hip hop`|7
`5gCRApTajqwbnHHPbr2Fpi`|`trap`|8
`4IWBUUAFIplrNtaOHcJPRM`|`pop`|0
`4IWBUUAFIplrNtaOHcJPRM`|`post-teen pop`|1
`4IWBUUAFIplrNtaOHcJPRM`|`talent show`|2
`4IWBUUAFIplrNtaOHcJPRM`|`uk pop`|3
`6VuMaDnrHyPL1p4EHjYLi7`|`dance pop`|0
`6VuMaDnrHyPL1p4EHjYLi7`|`pop`|1
`6VuMaDnrHyPL1p4EHjYLi7`|`post-teen pop`|2
`6VuMaDnrHyPL1p4EHjYLi7`|`viral pop`|3
`0cGUm45nv7Z6M6qdXYQGTX`|`pop`|0
`0cGUm45nv7Z6M6qdXYQGTX`|`pop rap`|1
`0cGUm45nv7Z6M6qdXYQGTX`|`post-teen pop`|2
`0cGUm45nv7Z6M6qdXYQGTX`|`r&b`|3
`0cGUm45nv7Z6M6qdXYQGTX`|`rap`|4
`22bE4uQ6baNwSHPVcDxLCe`|`album rock`|0
`22bE4uQ6baNwSHPVcDxLCe`|`british invasion`|1
`22bE4uQ6baNwSHPVcDxLCe`|`classic rock`|2
`22bE4uQ6baNwSHPVcDxLCe`|`protopunk`|3
`22bE4uQ6baNwSHPVcDxLCe`|`rock`|4
`4STHEaNw4mPZ2tzheohgXB`|`album rock`|0
`4STHEaNw4mPZ2tzheohgXB`|`art rock`|1
`4STHEaNw4mPZ2tzheohgXB`|`beatlesque`|2
`4STHEaNw4mPZ2tzheohgXB`|`classic rock`|3
`4STHEaNw4mPZ2tzheohgXB`|`folk rock`|4
`4STHEaNw4mPZ2tzheohgXB`|`mellow gold`|5
`4STHEaNw4mPZ2tzheohgXB`|`rock`|6
`4STHEaNw4mPZ2tzheohgXB`|`soft rock`|7
`6jlWj6y00bMQt8XoKuCjyZ`|`funk`|0
`6jlWj6y00bMQt8XoKuCjyZ`|`indie r&b`|1
`6jlWj6y00bMQt8XoKuCjyZ`|`indie soul`|2
`6jlWj6y00bMQt8XoKuCjyZ`|`neo r&b`|3
`6jlWj6y00bMQt8XoKuCjyZ`|`neo soul`|4
`6jlWj6y00bMQt8XoKuCjyZ`|`nyc pop`|5
`6jlWj6y00bMQt8XoKuCjyZ`|`r&b`|6
`6jlWj6y00bMQt8XoKuCjyZ`|`soul`|7
`6jlWj6y00bMQt8XoKuCjyZ`|`urban contemporary`|8
`08GQAI4eElDnROBrJRGE0X`|`album rock`|0
`08GQAI4eElDnROBrJRGE0X`|`classic rock`|1
`08GQAI4eElDnROBrJRGE0X`|`mellow gold`|2
`08GQAI4eElDnROBrJRGE0X`|`rock`|3
`08GQAI4eElDnROBrJRGE0X`|`soft rock`|4
`08GQAI4eElDnROBrJRGE0X`|`yacht rock`|5
`1l7ZsJRRS8wlW3WfJfPfNS`|`dance pop`|0
`1l7ZsJRRS8wlW3WfJfPfNS`|`europop`|1
`1l7ZsJRRS8wlW3WfJfPfNS`|`pop`|2
`1l7ZsJRRS8wlW3WfJfPfNS`|`pop rap`|3
`1l7ZsJRRS8wlW3WfJfPfNS`|`post-teen pop`|4
`5XenQ7XfcvQdfIbpLEFaKQ`|`alternative r&b`|0
`5XenQ7XfcvQdfIbpLEFaKQ`|`dmv rap`|1
`5XenQ7XfcvQdfIbpLEFaKQ`|`hip hop`|2
`5XenQ7XfcvQdfIbpLEFaKQ`|`rap`|3
`5XenQ7XfcvQdfIbpLEFaKQ`|`underground hip hop`|4
`2p1fiYHYiXz9qi0JJyxBzN`|`birmingham grime`|0
`2p1fiYHYiXz9qi0JJyxBzN`|`grime`|1
`2p1fiYHYiXz9qi0JJyxBzN`|`instrumental grime`|2
`2p1fiYHYiXz9qi0JJyxBzN`|`rap`|3
`0hYxQe3AK5jBPCr5MumLHD`|`contemporary country`|0
`0hYxQe3AK5jBPCr5MumLHD`|`country`|1
`0hYxQe3AK5jBPCr5MumLHD`|`country dawn`|2
`0hYxQe3AK5jBPCr5MumLHD`|`country road`|3
`0hYxQe3AK5jBPCr5MumLHD`|`modern country rock`|4
`5KWOCu1saEHAhPiLKlOLIy`|`comic metal`|0
`2hPgGN4uhvXAxiXQBIXOmE`|`hip hop`|0
`2hPgGN4uhvXAxiXQBIXOmE`|`rap`|1
`52lBOxCxbJg0ttXEW9CQpW`|`adult standards`|0
`52lBOxCxbJg0ttXEW9CQpW`|`jump blues`|1
`52lBOxCxbJg0ttXEW9CQpW`|`lounge`|2
`52lBOxCxbJg0ttXEW9CQpW`|`soul`|3
`52lBOxCxbJg0ttXEW9CQpW`|`swing`|4
`52lBOxCxbJg0ttXEW9CQpW`|`vocal jazz`|5
`0hCNtLu0JehylgoiP8L4Gh`|`dance pop`|0
`0hCNtLu0JehylgoiP8L4Gh`|`hip pop`|1
`0hCNtLu0JehylgoiP8L4Gh`|`pop`|2
`0hCNtLu0JehylgoiP8L4Gh`|`pop rap`|3
`0hCNtLu0JehylgoiP8L4Gh`|`post-teen pop`|4
`0hCNtLu0JehylgoiP8L4Gh`|`queens hip hop`|5
`60W5voThnCKW5p1iH3KjQZ`|`riddim`|0
`1OFOShsIbhy1l5x73yuVyB`|`dancehall`|0
`1OFOShsIbhy1l5x73yuVyB`|`soca`|1
`41MozSoPIsD1dJM0CLPjZF`|`k-pop`|0
`41MozSoPIsD1dJM0CLPjZF`|`k-pop girl group`|1
`4MSMDY0ClgWqXApU53I1L1`|`brooklyn indie`|0
`4MSMDY0ClgWqXApU53I1L1`|`indie pop`|1
`4MSMDY0ClgWqXApU53I1L1`|`indie rock`|2
`4MSMDY0ClgWqXApU53I1L1`|`indietronica`|3
`4MSMDY0ClgWqXApU53I1L1`|`modern alternative rock`|4
`4MSMDY0ClgWqXApU53I1L1`|`modern rock`|5
`4MSMDY0ClgWqXApU53I1L1`|`pop rock`|6
`4MSMDY0ClgWqXApU53I1L1`|`shimmer pop`|7
`4MSMDY0ClgWqXApU53I1L1`|`stomp and holler`|8
`6DVipHzYsPlIoA0DW8Gmns`|`alternative hip hop`|0
`6DVipHzYsPlIoA0DW8Gmns`|`detroit hip hop`|1
`6DVipHzYsPlIoA0DW8Gmns`|`gangster rap`|2
`6DVipHzYsPlIoA0DW8Gmns`|`hardcore hip hop`|3
`6DVipHzYsPlIoA0DW8Gmns`|`hip hop`|4
`6DVipHzYsPlIoA0DW8Gmns`|`pop rap`|5
`6DVipHzYsPlIoA0DW8Gmns`|`rap`|6
`6DVipHzYsPlIoA0DW8Gmns`|`southern hip hop`|7
`7dGJo4pcD2V6oG8kP0tJRR`|`detroit hip hop`|0
`7dGJo4pcD2V6oG8kP0tJRR`|`g funk`|1
`7dGJo4pcD2V6oG8kP0tJRR`|`hip hop`|2
`7dGJo4pcD2V6oG8kP0tJRR`|`rap`|3
`3b8QkneNDz4JHKKKlLgYZg`|`contemporary country`|0
`3b8QkneNDz4JHKKKlLgYZg`|`country`|1
`3b8QkneNDz4JHKKKlLgYZg`|`country pop`|2
`3b8QkneNDz4JHKKKlLgYZg`|`country road`|3
`3b8QkneNDz4JHKKKlLgYZg`|`modern country rock`|4
`1255GTUKNCLCTvH9ctD4cT`|`dance pop`|0
`1255GTUKNCLCTvH9ctD4cT`|`hip hop`|1
`1255GTUKNCLCTvH9ctD4cT`|`hip pop`|2
`1255GTUKNCLCTvH9ctD4cT`|`neo soul`|3
`1255GTUKNCLCTvH9ctD4cT`|`new jack swing`|4
`1255GTUKNCLCTvH9ctD4cT`|`pop rap`|5
`1255GTUKNCLCTvH9ctD4cT`|`quiet storm`|6
`1255GTUKNCLCTvH9ctD4cT`|`r&b`|7
`1255GTUKNCLCTvH9ctD4cT`|`southern hip hop`|8
`1255GTUKNCLCTvH9ctD4cT`|`urban contemporary`|9
`2RE8NwNxsOyuNZDD0jRxHP`|`east coast hip hop`|0
`2RE8NwNxsOyuNZDD0jRxHP`|`electro`|1
`2RE8NwNxsOyuNZDD0jRxHP`|`gangster rap`|2
`2RE8NwNxsOyuNZDD0jRxHP`|`harlem hip hop`|3
`2RE8NwNxsOyuNZDD0jRxHP`|`hip hop`|4
`2RE8NwNxsOyuNZDD0jRxHP`|`hip house`|5
`2RE8NwNxsOyuNZDD0jRxHP`|`new jack swing`|6
`2RE8NwNxsOyuNZDD0jRxHP`|`old school hip hop`|7
`2RE8NwNxsOyuNZDD0jRxHP`|`rap`|8
`68EB3QvNdVLkC7SAgDbHIR`|`canadian rock`|0
`68EB3QvNdVLkC7SAgDbHIR`|`neon pop punk`|1
`68EB3QvNdVLkC7SAgDbHIR`|`pixie`|2
`68EB3QvNdVLkC7SAgDbHIR`|`pop`|3
`68EB3QvNdVLkC7SAgDbHIR`|`pop punk`|4
`68EB3QvNdVLkC7SAgDbHIR`|`pop rock`|5
`68EB3QvNdVLkC7SAgDbHIR`|`post-teen pop`|6
`4uethVhVpoyO3OhT40JH1o`|`electropop`|0
`4uethVhVpoyO3OhT40JH1o`|`indie electropop`|1
`4uethVhVpoyO3OhT40JH1o`|`indie poptimism`|2
`4uethVhVpoyO3OhT40JH1o`|`vapor soul`|3
`6IRouO5mvvfcyxtPDKMYFN`|`album rock`|0
`6IRouO5mvvfcyxtPDKMYFN`|`classic rock`|1
`6IRouO5mvvfcyxtPDKMYFN`|`hard rock`|2
`6IRouO5mvvfcyxtPDKMYFN`|`mellow gold`|3
`6IRouO5mvvfcyxtPDKMYFN`|`rock`|4
`6IRouO5mvvfcyxtPDKMYFN`|`soft rock`|5
`7MqnCTCAX6SsIYYdJCQj9B`|`australian dance`|0
`7MqnCTCAX6SsIYYdJCQj9B`|`drum and bass`|1
`7MqnCTCAX6SsIYYdJCQj9B`|`edm`|2
`2DuJi13MWHjRHrqRUwk8vH`|`australian dance`|0
`2DuJi13MWHjRHrqRUwk8vH`|`big room`|1
`2DuJi13MWHjRHrqRUwk8vH`|`brostep`|2
`2DuJi13MWHjRHrqRUwk8vH`|`complextro`|3
`2DuJi13MWHjRHrqRUwk8vH`|`edm`|4
`2DuJi13MWHjRHrqRUwk8vH`|`electro house`|5
`2DuJi13MWHjRHrqRUwk8vH`|`moombahton`|6
`6Q192DXotxtaysaqNPy5yR`|`british soul`|0
`6Q192DXotxtaysaqNPy5yR`|`neo soul`|1
`25Maank76ry2Tmbi2Ql1SF`|`punk`|0
`25Maank76ry2Tmbi2Ql1SF`|`ska`|1
`25Maank76ry2Tmbi2Ql1SF`|`ska punk`|2
`25Maank76ry2Tmbi2Ql1SF`|`skate punk`|3
`2xiIXseIJcq3nG7C8fHeBj`|`alternative metal`|0
`2xiIXseIJcq3nG7C8fHeBj`|`canadian metal`|1
`2xiIXseIJcq3nG7C8fHeBj`|`canadian rock`|2
`2xiIXseIJcq3nG7C8fHeBj`|`nu metal`|3
`2xiIXseIJcq3nG7C8fHeBj`|`post-grunge`|4
`64tT0KKbU4AFWkO6v1VvXv`|`canadian rock`|0
`64tT0KKbU4AFWkO6v1VvXv`|`modern alternative rock`|1
`2S5hlvw4CMtMGswFtfdK15`|`brighton indie`|0
`2S5hlvw4CMtMGswFtfdK15`|`garage rock`|1
`2S5hlvw4CMtMGswFtfdK15`|`modern alternative rock`|2
`2S5hlvw4CMtMGswFtfdK15`|`modern blues rock`|3
`2S5hlvw4CMtMGswFtfdK15`|`modern hard rock`|4
`2S5hlvw4CMtMGswFtfdK15`|`modern rock`|5
`2S5hlvw4CMtMGswFtfdK15`|`rock`|6
`6CwfuxIqcltXDGjfZsMd9A`|`dance pop`|0
`6CwfuxIqcltXDGjfZsMd9A`|`electropop`|1
`6CwfuxIqcltXDGjfZsMd9A`|`indie pop`|2
`6CwfuxIqcltXDGjfZsMd9A`|`metropopolis`|3
`6CwfuxIqcltXDGjfZsMd9A`|`pop`|4
`6CwfuxIqcltXDGjfZsMd9A`|`post-teen pop`|5
`6CwfuxIqcltXDGjfZsMd9A`|`uk alternative pop`|6
`67MNhiAICFY6Pwc2YxCO0K`|`electropop`|0
`67MNhiAICFY6Pwc2YxCO0K`|`indie electropop`|1
`67MNhiAICFY6Pwc2YxCO0K`|`indie poptimism`|2
`67MNhiAICFY6Pwc2YxCO0K`|`pop`|3
`67MNhiAICFY6Pwc2YxCO0K`|`vapor soul`|4
`6qqNVTkY8uBg9cP3Jd7DAH`|`electropop`|0
`6qqNVTkY8uBg9cP3Jd7DAH`|`pop`|1
`4obzFoKoKRHIphyHzJ35G3`|`latin`|0
`4obzFoKoKRHIphyHzJ35G3`|`latin viral pop`|1
`4obzFoKoKRHIphyHzJ35G3`|`rap latina`|2
`4obzFoKoKRHIphyHzJ35G3`|`reggaeton`|3
`329e4yvIujISKGKz1BZZbO`|`latin`|0
`329e4yvIujISKGKz1BZZbO`|`reggaeton`|1
`329e4yvIujISKGKz1BZZbO`|`trap latino`|2
`329e4yvIujISKGKz1BZZbO`|`tropical`|3
`5r1bdqzhgRoHC3YcCV6N5a`|`glam metal`|0
`5r1bdqzhgRoHC3YcCV6N5a`|`hard rock`|1
`5r1bdqzhgRoHC3YcCV6N5a`|`rock`|2
`5vQfv3s2Z2SRdPZKr82ABw`|`big room`|0
`5vQfv3s2Z2SRdPZKr82ABw`|`canadian electronic`|1
`5vQfv3s2Z2SRdPZKr82ABw`|`deep big room`|2
`5vQfv3s2Z2SRdPZKr82ABw`|`electro house`|3
`5vQfv3s2Z2SRdPZKr82ABw`|`pop edm`|4
`0bdJZl7TDeiymDYzMJnVh2`|`canadian hip hop`|0
`0bdJZl7TDeiymDYzMJnVh2`|`toronto rap`|1
`0bdJZl7TDeiymDYzMJnVh2`|`trap`|2
`0bdJZl7TDeiymDYzMJnVh2`|`trap soul`|3
`3v6Ji4uoWtKRkhuDUaxi9n`|`edm`|0
`3v6Ji4uoWtKRkhuDUaxi9n`|`tropical house`|1
`1OAjDaKgg00KCUYqDe68un`|`eurodance`|0
`1OAjDaKgg00KCUYqDe68un`|`europop`|1
`1OAjDaKgg00KCUYqDe68un`|`italo dance`|2
`3iOvXCl6edW5Um0fXEBRXy`|`downtempo`|0
`3iOvXCl6edW5Um0fXEBRXy`|`dream pop`|1
`3iOvXCl6edW5Um0fXEBRXy`|`indietronica`|2
`5M0lbkGluOPXLeFjApw8r8`|`pop rap`|0
`5M0lbkGluOPXLeFjApw8r8`|`rap`|1
`5M0lbkGluOPXLeFjApw8r8`|`trap`|2
`0pghUohLPptZWBasy2wmUx`|`alternative r&b`|0
`0pghUohLPptZWBasy2wmUx`|`pop rap`|1
`0pghUohLPptZWBasy2wmUx`|`trap soul`|2
`0pghUohLPptZWBasy2wmUx`|`underground hip hop`|3
`7sOR7gk6XUlGnxj3p9F54k`|`indie pop`|0
`7sOR7gk6XUlGnxj3p9F54k`|`modern alternative rock`|1
`7sOR7gk6XUlGnxj3p9F54k`|`modern rock`|2
`7sOR7gk6XUlGnxj3p9F54k`|`rock`|3
`0OgdRTPItr9dw4XYp4JJUx`|`christian rock`|0
`0OgdRTPItr9dw4XYp4JJUx`|`melodic metalcore`|1
`0OgdRTPItr9dw4XYp4JJUx`|`metalcore`|2
`0OgdRTPItr9dw4XYp4JJUx`|`post-screamo`|3
`0OgdRTPItr9dw4XYp4JJUx`|`screamo`|4
`2Uiis5cmcUvukNK7OlpW8s`|`modern hard rock`|0
`6BD4lgmnh4vy6kkCaZRDWt`|`melodic metalcore`|0
`6BD4lgmnh4vy6kkCaZRDWt`|`metalcore`|1
`6BD4lgmnh4vy6kkCaZRDWt`|`screamo`|2
`6BD4lgmnh4vy6kkCaZRDWt`|`uk metalcore`|3
`6BD4lgmnh4vy6kkCaZRDWt`|`uk post-hardcore`|4
`2vKiJjsgjgqIECUyYeIVvO`|`metalcore`|0
`2vKiJjsgjgqIECUyYeIVvO`|`post-post-hardcore`|1
`2vKiJjsgjgqIECUyYeIVvO`|`post-screamo`|2
`2vKiJjsgjgqIECUyYeIVvO`|`screamo`|3
`2vKiJjsgjgqIECUyYeIVvO`|`trancecore`|4
`7EQ0qTo7fWT7DPxmxtSYEc`|`metropopolis`|0
`7EQ0qTo7fWT7DPxmxtSYEc`|`modern rock`|1
`7EQ0qTo7fWT7DPxmxtSYEc`|`pop`|2
`7EQ0qTo7fWT7DPxmxtSYEc`|`pop rock`|3
`0WwSkZ7LtFUFjGjMZBMt6T`|`album rock`|0
`0WwSkZ7LtFUFjGjMZBMt6T`|`blues rock`|1
`0WwSkZ7LtFUFjGjMZBMt6T`|`classic rock`|2
`0WwSkZ7LtFUFjGjMZBMt6T`|`mellow gold`|3
`0WwSkZ7LtFUFjGjMZBMt6T`|`rock`|4
`0WwSkZ7LtFUFjGjMZBMt6T`|`soft rock`|5
`5nGIFgo0shDenQYSE0Sn7c`|`alternative metal`|0
`5nGIFgo0shDenQYSE0Sn7c`|`post-grunge`|1
`5mlbvTfWUOfDrUIK6dkNzv`|`dance pop`|0
`5mlbvTfWUOfDrUIK6dkNzv`|`escape room`|1
`5mlbvTfWUOfDrUIK6dkNzv`|`hyperpop`|2
`26dSoYclwsYLMAKD3tpOr4`|`dance pop`|0
`26dSoYclwsYLMAKD3tpOr4`|`pop`|1
`26dSoYclwsYLMAKD3tpOr4`|`pop rap`|2
`26dSoYclwsYLMAKD3tpOr4`|`post-teen pop`|3
`5EvFsr3kj42KNv97ZEnqij`|`dance pop`|0
`5EvFsr3kj42KNv97ZEnqij`|`pop rap`|1
`5EvFsr3kj42KNv97ZEnqij`|`reggae fusion`|2
`67wCYxOq4A1ohAs7jWYaOJ`|`reggae fusion`|0
`2X97ZAqRKRMYFIDqtvGgGc`|`edm`|0
`2X97ZAqRKRMYFIDqtvGgGc`|`house`|1
`3hv9jJF3adDNsBSIQDqcjp`|`dance pop`|0
`3hv9jJF3adDNsBSIQDqcjp`|`pop`|1
`3hv9jJF3adDNsBSIQDqcjp`|`post-teen pop`|2
`4N8BwYTEC6XqykGvXXlmfv`|`adult standards`|0
`4N8BwYTEC6XqykGvXXlmfv`|`disco`|1
`4N8BwYTEC6XqykGvXXlmfv`|`jazz funk`|2
`4N8BwYTEC6XqykGvXXlmfv`|`jazz guitar`|3
`4N8BwYTEC6XqykGvXXlmfv`|`motown`|4
`4N8BwYTEC6XqykGvXXlmfv`|`quiet storm`|5
`4N8BwYTEC6XqykGvXXlmfv`|`smooth jazz`|6
`4N8BwYTEC6XqykGvXXlmfv`|`soft rock`|7
`4N8BwYTEC6XqykGvXXlmfv`|`soul`|8
`4N8BwYTEC6XqykGvXXlmfv`|`soul jazz`|9
`4N8BwYTEC6XqykGvXXlmfv`|`yacht rock`|10
`6XyY86QOPPrYVGvF9ch6wz`|`alternative metal`|0
`6XyY86QOPPrYVGvF9ch6wz`|`nu metal`|1
`6XyY86QOPPrYVGvF9ch6wz`|`post-grunge`|2
`6XyY86QOPPrYVGvF9ch6wz`|`rap metal`|3
`3Z02hBLubJxuFJfhacLSDc`|`album rock`|0
`3Z02hBLubJxuFJfhacLSDc`|`canadian pop`|1
`3Z02hBLubJxuFJfhacLSDc`|`canadian singer-songwriter`|2
`3Z02hBLubJxuFJfhacLSDc`|`classic canadian rock`|3
`3Z02hBLubJxuFJfhacLSDc`|`heartland rock`|4
`3Z02hBLubJxuFJfhacLSDc`|`mellow gold`|5
`3Z02hBLubJxuFJfhacLSDc`|`pop rock`|6
`3Z02hBLubJxuFJfhacLSDc`|`soft rock`|7
`4QQgXkCYTt3BlENzhyNETg`|`disco`|0
`4QQgXkCYTt3BlENzhyNETg`|`funk`|1
`4QQgXkCYTt3BlENzhyNETg`|`jazz funk`|2
`4QQgXkCYTt3BlENzhyNETg`|`motown`|3
`4QQgXkCYTt3BlENzhyNETg`|`quiet storm`|4
`4QQgXkCYTt3BlENzhyNETg`|`soul`|5
`37J1PlAkhRK7yrZUtqaUpQ`|`electro swing`|0
`37J1PlAkhRK7yrZUtqaUpQ`|`nu jazz`|1
`540vIaP2JwjQb9dm3aArA4`|`dance pop`|0
`540vIaP2JwjQb9dm3aArA4`|`edm`|1
`540vIaP2JwjQb9dm3aArA4`|`electronic trap`|2
`540vIaP2JwjQb9dm3aArA4`|`pop`|3
`540vIaP2JwjQb9dm3aArA4`|`pop rap`|4
`1i8SpTcr7yvPOmcqrbnVXY`|`latin`|0
`1i8SpTcr7yvPOmcqrbnVXY`|`puerto rican pop`|1
`1i8SpTcr7yvPOmcqrbnVXY`|`reggaeton`|2
`1i8SpTcr7yvPOmcqrbnVXY`|`trap latino`|3
`5abSRg0xN1NV3gLbuvX24M`|`arab pop`|0
`5abSRg0xN1NV3gLbuvX24M`|`belly dance`|1
`5abSRg0xN1NV3gLbuvX24M`|`egyptian pop`|2
`5abSRg0xN1NV3gLbuvX24M`|`persian pop`|3
`5abSRg0xN1NV3gLbuvX24M`|`rif`|4
`39PhMWg1aAuuZcph0OXGu6`|`big room`|0
`39PhMWg1aAuuZcph0OXGu6`|`deep big room`|1
`39PhMWg1aAuuZcph0OXGu6`|`edm`|2
`39PhMWg1aAuuZcph0OXGu6`|`electro house`|3
`39PhMWg1aAuuZcph0OXGu6`|`german techno`|4
`39PhMWg1aAuuZcph0OXGu6`|`progressive electro house`|5
`39PhMWg1aAuuZcph0OXGu6`|`progressive house`|6
`39PhMWg1aAuuZcph0OXGu6`|`sky room`|7
`6jEiUoyyJNPHzSR0Nib6HX`|`canadian rock`|0
`6jEiUoyyJNPHzSR0Nib6HX`|`pop rock`|1
`4QkSD9TRUnMtI8Fq1jXJJe`|`art pop`|0
`4QkSD9TRUnMtI8Fq1jXJJe`|`baltimore indie`|1
`4QkSD9TRUnMtI8Fq1jXJJe`|`chamber pop`|2
`4QkSD9TRUnMtI8Fq1jXJJe`|`indie pop`|3
`4QkSD9TRUnMtI8Fq1jXJJe`|`indie rock`|4
`1yQxtOqAvQ6sDn20lnnqPu`|`bristol indie`|0
`4rGrN4XDYhP6dUAZMvcuHr`|`swedish indie rock`|0
`3jK9MiCrA42lLAdMGUZpwa`|`escape room`|0
`6A43Djmhbe9100UwnI7epV`|`alternative rock`|0
`6A43Djmhbe9100UwnI7epV`|`garage rock`|1
`6A43Djmhbe9100UwnI7epV`|`modern rock`|2
`6A43Djmhbe9100UwnI7epV`|`pop rock`|3
`6A43Djmhbe9100UwnI7epV`|`post-grunge`|4
`6A43Djmhbe9100UwnI7epV`|`rock`|5
`6A43Djmhbe9100UwnI7epV`|`sacramento indie`|6
`1XpDYCrUJnvCo9Ez6yeMWh`|`alternative metal`|0
`1XpDYCrUJnvCo9Ez6yeMWh`|`comedy rock`|1
`1XpDYCrUJnvCo9Ez6yeMWh`|`comic`|2
`1XpDYCrUJnvCo9Ez6yeMWh`|`comic metal`|3
`1XpDYCrUJnvCo9Ez6yeMWh`|`parody`|4
`1XpDYCrUJnvCo9Ez6yeMWh`|`post-grunge`|5
`1XpDYCrUJnvCo9Ez6yeMWh`|`rock`|6
`4NHQUGzhtTLFvgF5SZesLK`|`dance pop`|0
`4NHQUGzhtTLFvgF5SZesLK`|`electropop`|1
`4NHQUGzhtTLFvgF5SZesLK`|`metropopolis`|2
`4NHQUGzhtTLFvgF5SZesLK`|`pop`|3
`4NHQUGzhtTLFvgF5SZesLK`|`post-teen pop`|4
`4NHQUGzhtTLFvgF5SZesLK`|`swedish electropop`|5
`4NHQUGzhtTLFvgF5SZesLK`|`swedish pop`|6
`4NHQUGzhtTLFvgF5SZesLK`|`swedish synthpop`|7
`0spHbv2fw49lDMkbOAdaqX`|`wrestling`|0
`0CV4DAO1wV3ikZGYIkMtmh`|`wrestling`|0
`77AiFEVeAVj2ORpC85QVJs`|`big room`|0
`77AiFEVeAVj2ORpC85QVJs`|`dance pop`|1
`77AiFEVeAVj2ORpC85QVJs`|`edm`|2
`77AiFEVeAVj2ORpC85QVJs`|`electro house`|3
`77AiFEVeAVj2ORpC85QVJs`|`tropical house`|4
`3Nrfpe0tUJi4K4DXYWgMUX`|`k-pop`|0
`3Nrfpe0tUJi4K4DXYWgMUX`|`k-pop boy group`|1
`5Igpc9iLZ3YGtKeYfSrrOE`|`bass house`|0
`5Igpc9iLZ3YGtKeYfSrrOE`|`deep groove house`|1
`5Igpc9iLZ3YGtKeYfSrrOE`|`edm`|2
`5Igpc9iLZ3YGtKeYfSrrOE`|`electro house`|3
`5Igpc9iLZ3YGtKeYfSrrOE`|`house`|4
`5Igpc9iLZ3YGtKeYfSrrOE`|`melbourne bounce`|5
`5Igpc9iLZ3YGtKeYfSrrOE`|`progressive house`|6
`2vVNxGBvKRQMWwI5c8KmYh`|`big room`|0
`2vVNxGBvKRQMWwI5c8KmYh`|`dance pop`|1
