`num`|`trackPopularity`|`albumName`|`albumID`|`albumTotalTracks`|`trackExplicit`|`trackName`|`added_at`|`albumReleaseDate`|`trackDurationMS`|`trackID`|`albumType`|`albumReleaseDatePrecision`|`added_by`
446|0|`All the Small Things`|`20kTSQpca1ta4YivzvzfHA`|1|False|`All the Small Things`|`2019-01-23T23:56:28Z`|`2018-02-26`|123500|`3JkaX6SYpa7MIPuPpw4W9Z`|`single`|`day`|`nghokui`
447|75|`Rise`|`3KjCdhPbjbLptyJzviKu4P`|1|False|`Rise`|`2019-01-27T01:43:15Z`|`2018-05-25`|194407|`3u1S1OmAUhx5DRlLrXqyp3`|`single`|`day`|`nghokui`
448|64|`#SELFIE`|`3OeA4rJ9XJNAygyNyTc2sI`|1|False|`#SELFIE`|`2019-01-29T06:18:51Z`|`2014-01-01`|183750|`1HOlb9rdNOmy9b1Fakicjo`|`single`|`day`|`nghokui`
449|18|`7 rings`|`03D36t8ODrA8ATvoTStU9P`|1|True|`7 rings`|`2019-01-29T09:36:34Z`|`2019-01-18`|178640|`14msK75pk3pA33pzPVNtBF`|`single`|`day`|`nghokui`
450|58|`BIBA`|`5mWmvtuYFGIREujJr8ypSp`|1|False|`BIBA`|`2019-02-01T20:39:39Z`|`2019-02-01`|175721|`0GVBPuCT3pBrXCdY3Uiy5B`|`single`|`day`|`nghokui`
451|45|`Handmade Heaven`|`5V81CmeX3pIAEyGOPARGSA`|1|False|`Handmade Heaven`|`2019-02-08T14:35:21Z`|`2019-02-08`|209890|`38Rf2a5GyLjH6I6vP4gB3G`|`single`|`day`|`nghokui`
452|71|`thank u, next`|`2fYhqwDWXjbpjaIJPEfKFw`|12|False|`bad idea`|`2019-02-08T18:45:17Z`|`2019-02-08`|267106|`5Il6Oe7lr5XM7A0cWbVQtr`|`album`|`day`|`nghokui`
453|56|`Fire`|`3SHETp4kEDcejJ7yRJzjKS`|13|False|`Danger! High Voltage (Soulchild Radio Mix)`|`2019-02-09T22:39:21Z`|`2003-05-19`|214600|`6LtIW2Y5NbZnMlUJbiviQ6`|`album`|`day`|`nghokui`
454|45|`I Shall Exterminate Everything Around Me That Restricts Me From Being The Master`|`0pS080EXo6Jn1JwzsMdXD6`|16|False|`Down At McDonaldz`|`2019-02-09T22:41:23Z`|`2007-10-09`|241773|`2zE8kjcxY7rtbouWikyV86`|`album`|`day`|`nghokui`
455|43|`Fire`|`3SHETp4kEDcejJ7yRJzjKS`|13|False|`Dance Commander`|`2019-02-09T22:41:43Z`|`2003-05-19`|156066|`3wY8GRMM7SuI2lbHfUdzu0`|`album`|`day`|`nghokui`
456|64|`Mmhmm`|`3cJE7FR4nYlCE00wqqRcQi`|14|False|`Be My Escape`|`2019-02-10T06:18:18Z`|`2004-11-02`|240453|`3Vi93V7o1tT28Cut4gSWi3`|`album`|`day`|`nghokui`
457|55|`Mmhmm`|`3cJE7FR4nYlCE00wqqRcQi`|14|False|`Who I Am Hates Who I've Been`|`2019-02-10T06:18:28Z`|`2004-11-02`|232266|`23zxVVtHjo2mbtAoAg5XB4`|`album`|`day`|`nghokui`
458|74|`Golden Hour`|`7f6xPqyaolTiziKf5R5Z0c`|13|False|`Rainbow`|`2019-02-11T15:16:10Z`|`2018-03-30`|214293|`79qxwHypONUt3AFq0WPpT9`|`album`|`day`|`nghokui`
459|11|`bury a friend`|`0lheRPWdziAtZEiww8TrUO`|1|False|`bury a friend`|`2019-02-11T21:35:49Z`|`2019-01-30`|193143|`4NzMOnvSJVNKF7nw5NkXIP`|`single`|`day`|`nghokui`
460|53|`Fire`|`3SHETp4kEDcejJ7yRJzjKS`|13|False|`Gay Bar`|`2019-02-11T23:23:43Z`|`2003-05-19`|140906|`6s9iK4Hf5nLhdDMCnkDV3T`|`album`|`day`|`nghokui`
461|53|`Dirty Computer`|`2PjlaxlMunGOUvcRzlTbtE`|14|True|`Screwed (feat. Zoë Kravitz)`|`2019-02-12T15:03:22Z`|`2018-04-27`|302491|`1Z2MfAx1nJ09NzGjodnvRW`|`album`|`day`|`nghokui`
462|72|`Paramore`|`4sgYpkIASM1jVlNC8Wp9oF`|17|False|`Ain't It Fun`|`2019-02-12T16:04:31Z`|`2013-04-05`|296520|`1j8z4TTjJ1YOdoFEDwJTQa`|`album`|`day`|`nghokui`
463|43|`Dumb Blonde (feat. Nicki Minaj)`|`3TGQTiFKM4rqeG48tZUeTI`|1|False|`Dumb Blonde (feat. Nicki Minaj)`|`2019-02-12T18:02:41Z`|`2019-02-12`|214651|`52CbTCsPINj1IslY2q5hOK`|`single`|`day`|`nghokui`
464|84|`Scorpion`|`1ATL5GLyefJaxhQzSPVrLX`|25|True|`God's Plan`|`2019-02-13T14:36:26Z`|`2018-06-29`|198973|`6DCZcSspjsKoFjzjrWoCdn`|`album`|`day`|`nghokui`
465|73|`365`|`7DMS5dzWQu7R3D59CKw4TA`|1|False|`365`|`2019-02-14T15:38:10Z`|`2019-02-14`|181899|`2XWjPtKdi5sucFYtVav07d`|`single`|`day`|`nghokui`
466|62|`Clarity (Deluxe)`|`4xak0izXQHOMV9Wu1mDAAy`|14|False|`Stay The Night - Featuring Hayley Williams Of Paramore`|`2019-02-14T15:38:41Z`|`2012`|217346|`2QtJA4gbwe1AcanB2p21aP`|`album`|`year`|`nghokui`
467|27|`Overrunning (The Remixes)`|`6m3IFUhRZId44zoW5FyTZS`|4|False|`Overrunning - Fuero Radio Edit`|`2019-02-18T18:37:30Z`|`2016-05-20`|213750|`2G1oxQ0X62BCr07HG5Hy1Q`|`single`|`day`|`nghokui`
468|77|`Die Lit`|`7dAm8ShwJLFm9SaJ6Yc58O`|19|True|`Shoota (feat. Lil Uzi Vert)`|`2019-02-19T14:05:49Z`|`2018-05-11`|153800|`2BJSMvOGABRxokHKB0OI8i`|`album`|`day`|`nghokui`
469|63|`Rage Valley EP`|`2KZKR8bLDZPUxOE6JhTh4X`|4|False|`Bonfire`|`2019-02-22T16:47:25Z`|`2012`|272077|`0QIYINh2AwmOmdu8CRYvlw`|`single`|`year`|`nghokui`
470|64|`The Unplanned Mixtape`|`0Oy5pcr8Ijx4TqNn9AbC2k`|5|False|`And We Danced (feat. Ziggy Stardust)`|`2019-02-22T16:48:13Z`|`2009-09-07`|246213|`1FCQEg7wOK9IIBuxx63krr`|`single`|`day`|`nghokui`
471|0|`Die Young`|`5drvwJ2sIS6GssakUh8CIf`|1|False|`Die Young`|`2019-02-22T16:49:54Z`|`2012-09-26`|211920|`4JnQx0xYuoXdkNHe0dt0oR`|`single`|`day`|`nghokui`
472|63|`Clique`|`2ZQcUtW7OGSsd6LQNcYQoh`|1|True|`Clique`|`2019-02-22T16:50:04Z`|`2012-09-06`|293533|`3rbNV2GI8Vtd8byhUtXZID`|`single`|`day`|`nghokui`
473|0|`Eject pt. I`|`5ZAKzV4ZIa5Gt7z29OYHv0`|7|False|`Beam Me Up (Kill Mode) (Radio Edit)`|`2019-02-22T16:50:45Z`|`2012-11-11`|203810|`3tBHQJmuE0BOKR7l4Anap5`|`album`|`day`|`nghokui`
474|70|`The Heist`|`6XO9dbsH9zhuQgFGH0hUrb`|15|True|`Thrift Shop (feat. Wanz)`|`2019-02-22T16:51:37Z`|`2012-10-10`|235613|`4YMqbFcDIFiCBd02PzUBcM`|`album`|`day`|`nghokui`
475|46|`Work Hard, Play Hard`|`2KFGe5xJzWHUuwxfbdIfjb`|1|False|`Work Hard, Play Hard`|`2019-02-22T16:52:54Z`|`2012-04-23`|220714|`62csqLJbdvAKb38rYijV1R`|`single`|`day`|`nghokui`
476|48|`Scream & Shout`|`0Ok0IMC5NSUcPRsepUovzG`|1|True|`Scream & Shout`|`2019-02-22T16:53:44Z`|`2012-01-01`|284413|`054ue8u2erwwGNgSIZLEPq`|`single`|`day`|`nghokui`
477|4|`Don't You Worry Child (Radio Edit) [feat. John Martin]`|`4ckmncQnT2rkPww9XdT54u`|1|False|`Don't You Worry Child (Radio Edit) [feat. John Martin]`|`2019-02-22T16:54:18Z`|`2012`|212862|`1oF75Qbv8UvOBm1imUAE51`|`single`|`year`|`nghokui`
478|59|`Scary Monsters and Nice Sprites EP`|`35tQBmq1RblVUzAvfsw5uO`|9|False|`Scary Monsters and Nice Sprites`|`2019-02-25T20:09:58Z`|`2010-12-21`|243353|`4rwpZEcnalkuhPyGkEdhu0`|`single`|`day`|`nghokui`
479|71|`Bangarang EP`|`5XJ2NeBxZP3HFM8VoBQEUe`|8|True|`Bangarang (feat. Sirah)`|`2019-02-25T20:10:08Z`|`2011-12-27`|215253|`6VRhkROS2SZHGlp0pxndbJ`|`single`|`day`|`nghokui`
480|67|`SICKO MODE (Skrillex Remix)`|`6TcKoifNw4hO5Nyl3pgwAa`|1|True|`SICKO MODE - Skrillex Remix`|`2019-02-25T20:24:34Z`|`2018-11-28`|304512|`0u695M7KyzXaPIjpEbxOkB`|`single`|`day`|`nghokui`
481|62|`Diamonds & Gasoline`|`5I249HRmXIxJw3IQDUOP5p`|12|False|`7 & 7`|`2019-02-28T17:13:33Z`|`2010-08-31`|289653|`62EcdBCqjB62CxnhgBkkJT`|`album`|`day`|`nghokui`
482|71|`thank u, next`|`2fYhqwDWXjbpjaIJPEfKFw`|12|True|`fake smile`|`2019-02-28T18:24:50Z`|`2019-02-08`|208880|`3wFLWP0FcIqHK1wb1CPthQ`|`album`|`day`|`nghokui`
483|59|`Bestie (feat. Kodak Black)`|`5quBSagpG6fUlQ4HIP5vxc`|1|True|`Bestie (feat. Kodak Black)`|`2019-03-01T20:05:38Z`|`2019-01-31`|140491|`0jtTDKt1FRTnKbWtWSGLoy`|`single`|`day`|`nghokui`
484|50|`The Wraith: Shangri-La`|`0Z3fAKJyE9DeuYRYOMDYnV`|17|True|`Juggalo Homies`|`2019-03-03T00:42:08Z`|`2002-11-02`|272666|`5WuvsVJcKm6Gr8XEFBbCeB`|`album`|`day`|`nghokui`
485|63|`Diamonds & Gasoline`|`5I249HRmXIxJw3IQDUOP5p`|12|False|`Long Hot Summer Day`|`2019-03-04T16:51:11Z`|`2010-08-31`|252480|`0kOG4bwpKgRlcJw1NA6csR`|`album`|`day`|`nghokui`
486|81|`Here With Me`|`6NHS3hV16MZyfcp0nSHdrd`|1|False|`Here With Me`|`2019-03-08T15:26:50Z`|`2019-03-08`|156346|`5icOoE6VgqFKohjWWNp0Ac`|`single`|`day`|`nghokui`
487|6|`wish you were gay`|`0l89FgpjfprAbdXegY4Xn3`|1|False|`wish you were gay`|`2019-03-08T16:56:20Z`|`2019-03-04`|221543|`4txc3txsIt81diMzGhrVPS`|`single`|`day`|`nghokui`
488|57|`GIRL`|`5QakU0QMcoxjjyCS1YW4G5`|14|False|`A Song for Everything`|`2019-03-08T17:00:56Z`|`2019-03-08`|194453|`69fiYWZsqPB7BVhJJODKQJ`|`album`|`day`|`nghokui`
489|64|`Red`|`1EoDsNmgTLtmwe1BDAVxV5`|16|False|`We Are Never Ever Getting Back Together`|`2019-03-10T15:07:58Z`|`2012-10-22`|191880|`7AEAGTc8cReDqcbPoY9gwo`|`album`|`day`|`nghokui`
490|57|`Diamonds & Gasoline`|`5I249HRmXIxJw3IQDUOP5p`|12|False|`Every Girl`|`2019-03-10T15:49:52Z`|`2010-08-31`|225920|`3l4cnZdtNbVZgV3ICYh1Ni`|`album`|`day`|`nghokui`
491|42|`Diamonds & Gasoline`|`5I249HRmXIxJw3IQDUOP5p`|12|False|`Kansas City Southern`|`2019-03-10T16:06:39Z`|`2010-08-31`|197920|`0FuaxhI17w2hPRdN4sDSaG`|`album`|`day`|`nghokui`
492|54|`Diamonds & Gasoline`|`5I249HRmXIxJw3IQDUOP5p`|12|False|`Whole Damn Town`|`2019-03-10T16:12:04Z`|`2010-08-31`|203760|`3BXe9ZWHc05Ejzo51NuQVG`|`album`|`day`|`nghokui`
493|64|`After Laughter`|`1c9Sx7XdXuMptGyfCB6hHs`|12|False|`Rose-Colored Boy`|`2019-03-12T16:34:32Z`|`2017-05-12`|212853|`2RJfK2pOvGpnxC255YOy5k`|`album`|`day`|`nghokui`
494|47|`ACT ONE (The Complete Collection)`|`2QTg7XF8hHMHexJLCKsqdA`|24|False|`I Want You`|`2019-03-15T06:27:09Z`|`2016-06-20`|212773|`5m77d1ztVTdZN9FevK9TE1`|`album`|`day`|`nghokui`
495|72|`R&B: From Doo-Wop To Hip-Hop`|`4he7R24eqd1EbF9kegiAK8`|39|False|`Pony`|`2019-03-15T06:45:24Z`|`1999-10-08`|251733|`6mz1fBdKATx6qP4oP1I65G`|`compilation`|`day`|`nghokui`
496|68|`Sparkle And Fade`|`27qNa5ef0TpYV17dBY01U0`|14|False|`Santa Monica`|`2019-03-16T20:26:46Z`|`1995-01-01`|191506|`37EJtTS7jT5WUyXGZzrwnI`|`album`|`day`|`nghokui`
497|70|`ALL-AMERIKKKAN BADA$$`|`6swV0WUnPygRIMgEKn6Ige`|12|True|`DEVASTATED`|`2019-03-16T20:40:56Z`|`2017-04-07`|207058|`4ntsD33Pgsgk8rUyZLLiUV`|`album`|`day`|`nghokui`
498|69|`Pitbull Starring In Rebelution`|`00zN65JStpVnpJn9ckMsQI`|14|False|`Hotel Room Service`|`2019-03-18T21:50:10Z`|`2009-08-31`|237640|`6Rb0ptOEjBjPPQUlQtQGbL`|`album`|`day`|`nghokui`
499|68|`Death of a Bachelor`|`6twKQ0EsUJHVlAr6XBylrj`|11|False|`LA Devotee`|`2019-03-18T22:05:03Z`|`2016-01-15`|196520|`2fmCA13dwQQOGBIbIOWRiJ`|`album`|`day`|`nghokui`
500|40|`Gimme What I Want`|`6bxYBo3wjTLUymaUt4OPHS`|1|False|`Gimme What I Want`|`2019-03-20T21:00:43Z`|`2018-11-23`|167040|`4W35hANv0JfAup7K3TH2lN`|`single`|`day`|`nghokui`
501|65|`Tribute`|`7ybleSrN0ZT3bci5WZ6puk`|12|False|`Love Me Again`|`2019-03-24T00:19:49Z`|`2013-01-01`|239894|`5VSCgNlSmTV2Yq5lB40Eaw`|`album`|`day`|`nghokui`
502|54|`Let You Go`|`5r39THSP7GMnlq7YrGoeBr`|1|False|`Let You Go`|`2019-03-26T10:27:57Z`|`2018-01-05`|181101|`6JflMse23AqmddXJnGiEVJ`|`single`|`day`|`nghokui`
503|92|`WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?`|`0S0KGZnfBGSIssfF54WSJh`|14|False|`bad guy`|`2019-03-29T04:47:11Z`|`2019-03-29`|194087|`2Fxmhks0bxGSBdJ92vM42m`|`album`|`day`|`nghokui`
504|80|`WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?`|`0S0KGZnfBGSIssfF54WSJh`|14|False|`my strange addiction`|`2019-03-29T04:49:55Z`|`2019-03-29`|179889|`3Tc57t9l2O8FwQZtQOvPXK`|`album`|`day`|`nghokui`
505|83|`WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?`|`0S0KGZnfBGSIssfF54WSJh`|14|False|`all the good girls go to hell`|`2019-03-29T16:24:49Z`|`2019-03-29`|168839|`6IRdLKIyS4p7XNiP8r6rsx`|`album`|`day`|`nghokui`
506|49|`Welcome Reality`|`7mLdDLzH8tMpan5Xi8tzB3`|14|False|`Doomsday`|`2019-03-31T00:03:08Z`|`2011-01-01`|251649|`47r2YKldN36ykegWkciO0E`|`album`|`day`|`nghokui`
507|76|`I Love It`|`185Tm1g5U7eMOrm3m9SQUh`|1|True|`I Love It (& Lil Pump)`|`2019-03-31T02:41:45Z`|`2018-09-07`|127946|`4S8d14HvHb70ImctNgVzQQ`|`single`|`day`|`nghokui`
508|66|`For More Than a Feeling`|`30kLXHnSOPvv0yxOvBYo3i`|11|False|`Lemonade - Ukulele Version`|`2019-04-07T04:51:32Z`|`2011-12-13`|181504|`5nJzWhlrBfn3cfDLlaAgAO`|`album`|`day`|`nghokui`
509|76|`Dan + Shay`|`0g1F5eGVwX4Sxi1n8ojPkE`|11|False|`Tequila`|`2019-04-07T04:59:44Z`|`2018-06-22`|196746|`42fw0rxRO2xbesF6mJfd4Y`|`album`|`day`|`nghokui`
510|85|`Sweet but Psycho`|`7CdLU3GgPy1PH5FVsrPlyA`|1|False|`Sweet but Psycho`|`2019-04-08T22:42:01Z`|`2018-08-17`|187436|`25sgk305KZfyuqVBQIahim`|`single`|`day`|`nghokui`
511|19|`SOS`|`7Jx7doYIXITyR2LQB0Hvbc`|1|False|`SOS`|`2019-04-11T02:40:51Z`|`2019-04-10`|157202|`6nDKrPlXdpomGBgAlO7UdP`|`single`|`day`|`nghokui`
512|82|`MAP OF THE SOUL : PERSONA`|`1AvXa8xFEXtR3hb4bgihIK`|7|False|`Boy With Luv (feat. Halsey)`|`2019-04-12T11:30:23Z`|`2019-04-12`|229773|`5KawlOMHjWeUjQtnuRs22c`|`album`|`day`|`nghokui`
513|43|`(500) Days of Summer (Music from the Motion Picture)`|`2n5AOB0lGse7qp38HvVROB`|16|False|`Us - 2005 Remaster`|`2019-04-17T16:15:50Z`|`2009-07-10`|288773|`0jHuggE1BEu6e278g8JxbL`|`compilation`|`day`|`nghokui`
514|75|`I've Been Waiting (w/ ILoveMakonnen & Fall Out Boy)`|`4BQUTZlR3OMrBorJo1ahoY`|1|True|`I've Been Waiting (w/ ILoveMakonnen & Fall Out Boy)`|`2019-04-17T22:25:13Z`|`2019-01-31`|233613|`2v5JTeM6hSmi5wWy7jiwrI`|`single`|`day`|`nghokui`
515|34|`Guitar Song (Live)`|`0EuvCtqlJBinKo8iIPo635`|1|False|`Guitar Song - Live`|`2019-04-21T16:01:57Z`|`2019-04-19`|249047|`6cFvNdMWtlIu69OnEENBE4`|`single`|`day`|`nghokui`
516|50|`Sixteen Saltines`|`0lPeJhxMC3gIYOv9lmdV6V`|2|False|`Love Is Blindness`|`2019-04-21T18:53:39Z`|`2012-07-10`|198613|`1kBM7AURqQTIXFePNVpEwP`|`single`|`day`|`nghokui`
517|19|`ME!`|`0WGakTFs8cnggcYsHjIhgy`|1|False|`ME! (feat. Brendon Urie of Panic! At The Disco)`|`2019-04-26T13:28:26Z`|`2019-04-26`|193040|`4Sib57MmYGJzSvkW84jTwh`|`single`|`day`|`nghokui`
518|29|`No Data`|`64wV0bHpfRBo9eiCHr8tJo`|12|True|`Kick - Door`|`2019-05-01T23:11:02Z`|`2017-03-24`|260573|`6kMpZKfAdnIXrTsdc6OpxP`|`album`|`day`|`nghokui`
519|42|`Tradition`|`3dlUiBDWz2aWoB2VT4XN6j`|13|False|`The Day Of My Return`|`2019-05-04T05:36:24Z`|`2011-02-28`|210693|`367eLNtnLZZMup6YQTUOtj`|`album`|`day`|`nghokui`
520|71|`Play Deep`|`2d5GU9ms5JCSS9GjsFebu8`|10|False|`Your Love`|`2019-05-07T13:31:35Z`|`1985-06-29`|216466|`4oDZ5L8izBals6jKBJDBcX`|`album`|`day`|`nghokui`
521|3|`Blame It On My Youth`|`0sPn0qkAQYsOcZQiTbwvjs`|1|False|`Blame It On My Youth`|`2019-05-09T02:43:34Z`|`2019-05-08`|186000|`5VYRZ0PFFpHX8Hp0turWxI`|`single`|`day`|`nghokui`
522|62|`Golden Hour`|`7f6xPqyaolTiziKf5R5Z0c`|13|False|`Velvet Elvis`|`2019-05-09T21:26:05Z`|`2018-03-30`|154386|`65krgqLiZqW12PZAUQ9l2x`|`album`|`day`|`nghokui`
523|10|`Tough Love`|`7pPkJdlgblZLbv3LqifNKW`|1|False|`Tough Love`|`2019-05-10T14:14:38Z`|`2019-05-09`|191248|`4XZxalvnG4Yo8YZLuiT1kV`|`single`|`day`|`nghokui`
524|71|`Stay (Don't Go Away) [feat. Raye]`|`581MrXg5n979mmvZaC6AOE`|1|False|`Stay (Don't Go Away) [feat. Raye]`|`2019-05-10T14:16:51Z`|`2019-05-09`|185942|`4YhN72dRYL2Z3MsaKyT7rS`|`single`|`day`|`nghokui`
525|37|`Blow It All`|`7IYbw9vGwrRElvRzbDmyVA`|1|False|`Blow It All`|`2019-05-10T14:20:04Z`|`2019-05-09`|178181|`5gskbDVhMXZr89g0XDMaZe`|`single`|`day`|`nghokui`
526|37|`BRAINDEAD`|`0ljZRCAuKCLVEhqfnw6Ygv`|7|False|`braindead`|`2019-05-10T19:32:47Z`|`2019-05-10`|210580|`1r3ub9PNsYYZGH7UeRIP9T`|`album`|`day`|`nghokui`
527|23|`Old Town Road`|`38kpkGLuPr1nNfD3iEyOlJ`|2|False|`Old Town Road (feat. Billy Ray Cyrus) - Remix`|`2019-05-20T00:32:10Z`|`2019-04-05`|157066|`6u7jPi22kF8CTQ3rb9DHE7`|`single`|`day`|`nghokui`
528|47|`Dedicated`|`25it7uSpNFuRoD6uNc0Tfu`|15|False|`Feels Right`|`2019-05-21T12:13:23Z`|`2019-05-17`|163133|`11gPrIAQGSmQhngUpb0XC2`|`album`|`day`|`nghokui`
529|74|`Nightmare`|`4KaiavWFhR7j9tY1f7V6UL`|1|True|`Nightmare`|`2019-05-22T04:24:15Z`|`2019-05-17`|231998|`340UVheS8z3ncW9TTUhAbc`|`single`|`day`|`nghokui`
530|81|`Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)`|`0xbuJLlb5afBcmCpdOaszR`|1|True|`Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)`|`2019-05-29T17:45:52Z`|`2019-04-25`|163804|`7Feaw9WAEREY0DUOSXJLOM`|`single`|`day`|`nghokui`
531|24|`World War Joy`|`1ONuDpN0a3zhCUyKCgtuzK`|4|False|`Call You Mine`|`2019-05-31T14:16:55Z`|`2019-05-31`|217653|`05CwHjIk71RXVU40boRMnR`|`single`|`day`|`nghokui`
532|77|`TIM`|`6Ad1E9vl75ZB3Ir87zwXIJ`|12|False|`Heaven`|`2019-06-11T11:20:08Z`|`2019-06-06`|277261|`0vrmHPfoBadXVr2n0m1aqZ`|`album`|`day`|`nghokui`
533|62|`TIM`|`6Ad1E9vl75ZB3Ir87zwXIJ`|12|True|`Freak (feat. Bonn)`|`2019-06-11T17:42:35Z`|`2019-06-06`|179479|`6NVjujGb9fnl25fjzm5dTy`|`album`|`day`|`nghokui`
534|70|`Father Of Asahd`|`1YgX8BWKleDlDeCOFklRfz`|15|True|`Wish Wish (feat. Cardi B & 21 Savage)`|`2019-06-13T01:48:45Z`|`2019-05-17`|202625|`1Hd2XLitkt1PYCWSbfF5qV`|`album`|`day`|`nghokui`
535|38|`Personal Hell`|`03Iy9NQtJBctbNoOVD4DIN`|1|True|`Personal Hell`|`2019-06-13T10:15:13Z`|`2019-06-13`|220952|`2k7U163ZREgFqAAlOhsgcy`|`single`|`day`|`nghokui`
536|50|`Hill Climber`|`2cZ4rjMOn8zz1ToKSBQVWa`|10|False|`Half of the Way`|`2019-06-14T14:27:37Z`|`2018-12-07`|196905|`3uFp6gGgNMtSEmzx1cHTG4`|`album`|`day`|`nghokui`
537|57|`We Don't Care`|`61WP4ib1ymirffKzyBICzG`|1|False|`We Don't Care`|`2019-06-14T17:00:35Z`|`2018-07-27`|207429|`59D6pNWyn8UXPpos5fbAqm`|`single`|`day`|`nghokui`
538|3|`Panini`|`3ubteGlws5KJiIDSn45zz8`|1|False|`Panini`|`2019-06-20T21:02:26Z`|`2019-06-20`|114893|`68poZGRClFTzLdeRz9X0M2`|`single`|`day`|`nghokui`
539|0|`Verge`|`16QSukfzG38bhZUgSLQm3x`|1|False|`Verge`|`2019-06-25T14:04:21Z`|`2015-05-14`|213079|`7eXZqUNF3J8HawzxVT9Uhi`|`single`|`day`|`nghokui`
540|56|`Dawn EP`|`6r12F8ZnMQxGdUVBWoBjqM`|5|False|`How Hard I Try (feat. James Hersey)`|`2019-06-25T15:09:16Z`|`2015-07-17`|198000|`0OfZ9imMwFU03zc2wl8pBt`|`single`|`day`|`nghokui`
541|34|`U I Need [tofû & nelle Remix]`|`0yLmpXxQvYghF3ZMg7fLlJ`|1|False|`U I Need [tofû & nelle Remix]`|`2019-06-26T13:20:55Z`|`2019-06-07`|185600|`3H0Zc9pMmV8uULNL2NBqpp`|`single`|`day`|`nghokui`
542|56|`MINT`|`2EwVWNkKtyjQwDInp6FmKJ`|11|False|`No Roots`|`2019-06-27T12:15:33Z`|`2019-01-18`|237053|`7DFSnCBYlus7i4U9KKlbdU`|`album`|`day`|`nghokui`
543|65|`Pray for the Wicked`|`6ApYSpXF8GxZAgBTHDzYge`|11|False|`Dying in LA`|`2019-06-27T14:56:39Z`|`2018-06-22`|229053|`18xmRkPWE0sGUzFyNNAAhN`|`album`|`day`|`nghokui`
544|75|`Pray for the Wicked`|`6ApYSpXF8GxZAgBTHDzYge`|11|False|`Hey Look Ma, I Made It`|`2019-06-27T19:20:13Z`|`2018-06-22`|169666|`22oEJW6r2rMb9z4IntfyEa`|`album`|`day`|`nghokui`
545|85|`Higher Love`|`4wquJImu8RtyEuDtIAsfcE`|1|False|`Higher Love`|`2019-06-28T10:47:49Z`|`2019-06-28`|228267|`6oJ6le65B3SEqPwMRNXWjY`|`single`|`day`|`nghokui`
546|2|`Rhythm Is A Dancer`|`2NkTxW1qE64y6Z52cshnoD`|1|False|`Rhythm Is A Dancer`|`2019-06-28T12:58:34Z`|`2017-05-12`|171428|`3hY80yJLjl2VgYLjn1aLVp`|`single`|`day`|`nghokui`
547|39|`Listen to Your Heart`|`4BDcRgUXzSuFCsHtExoJjf`|12|False|`Listen to Your Heart - Furious F. EZ Radio Edit`|`2019-07-01T12:42:32Z`|`2005-07-19`|230266|`1YNWGyVHdDfRAHuLumg1wg`|`album`|`day`|`nghokui`
548|46|`Molotov`|`3DrWLGedIe6cGx1Yu6mBAe`|1|True|`Molotov`|`2019-07-03T11:26:04Z`|`2018-06-07`|208110|`054ghjdHmZeUmrVQC8Mi3o`|`single`|`day`|`nghokui`
549|64|`Pray for the Wicked`|`6ApYSpXF8GxZAgBTHDzYge`|11|False|`Dancing's Not a Crime`|`2019-07-03T12:37:55Z`|`2018-06-22`|219466|`6PFoEnjp0PAe5siGswjH9i`|`album`|`day`|`nghokui`
550|49|`Sexual Healing (Kygo Radio Edit)`|`544HGkpSyLcOvMTXJUr8jE`|1|False|`Sexual Healing - Kygo Radio Edit`|`2019-07-03T14:14:52Z`|`2015-07-03`|184760|`2ErAwXXUgBGLXwm4IgZRQv`|`single`|`day`|`nghokui`
551|79|`Sick Boy`|`6ZvDJs17O3woQirttKRYCG`|10|False|`This Feeling`|`2019-07-08T13:48:53Z`|`2018-12-14`|197946|`4NBTZtAt1F13VvlSKe6KTl`|`album`|`day`|`nghokui`
552|72|`The Human Condition`|`2jJReDZqTuAxr4R0ItimZc`|14|True|`All Time Low`|`2019-07-08T15:05:31Z`|`2016-06-10`|217603|`0SuLAslEMFZAXf0SwY7syi`|`album`|`day`|`nghokui`
553|75|`No Brainer`|`02drHFQa59AoJWU6DXSSjd`|1|True|`No Brainer`|`2019-07-08T15:17:49Z`|`2018-07-27`|260000|`5WvAo7DNuPRmk4APhdPzi8`|`single`|`day`|`nghokui`
554|79|`Ocean Eyes`|`3vf65wfk1EEjVhy6BjENsS`|12|False|`Fireflies`|`2019-07-14T11:57:58Z`|`2009-01-01`|228346|`3DamFFqW32WihKkTVlwTYQ`|`album`|`day`|`nghokui`
555|73|`Appetite For Destruction`|`28yHV3Gdg30AiB8h8em1eW`|12|False|`Sweet Child O' Mine`|`2019-07-16T11:34:16Z`|`1987-07-21`|356066|`7snQQk1zcKl8gZ92AnueZW`|`album`|`day`|`nghokui`
556|70|`Phobia (Clean Version)`|`2usyeZYdUHKlNHKDKgAYSo`|13|False|`The Diary of Jane - Single Version`|`2019-07-16T12:30:50Z`|`2006-01-01`|200546|`0faXHILILebCGnJBPU6KJJ`|`album`|`day`|`nghokui`
